# LAMMPS data file written by OVITO Basic 3.9.2

400 atoms
4 atom types

4.184406575 22.6397829168 xlo xhi
5.0243022241 25.5862578343 ylo yhi
4.1908195693 22.8622470041 zlo zhi

Masses

1 18.998
2 6.941
3 22.989
4 39.098

Atoms  # atomic

142 1 15.5145865849 6.3702364335 8.5275573338 
143 4 15.8271468386 8.3828714915 4.7536100007 
144 1 15.5876698752 5.6600799478 5.3950482188 
145 2 11.7538238155 6.6847870618 9.7939468996 
146 1 10.9632693145 5.5233264934 7.8705098024 
147 2 16.3758251772 5.2940339578 7.125575862 
148 1 13.2227425846 5.5684949413 10.2098529457 
149 1 15.6803896859 8.4236458495 15.5271020506 
150 4 12.806666125 7.4499961274 15.8374025032 
151 4 10.4124316968 9.774586895 11.52383598 
152 1 12.1205690541 8.5263939417 13.6143450099 
153 1 15.7948683854 7.1751650288 12.6663779676 
154 4 11.2129890118 6.6820893332 12.3790246994 
155 1 13.1139112303 10.3177515144 11.0834890354 
156 4 14.4437133727 9.8134695531 13.7722866146 
157 2 14.1516385867 7.1560218481 19.4646260252 
158 1 15.3825937333 7.2146028596 20.7359261764 
159 1 13.9497736802 8.4002874679 18.2617939985 
160 4 13.8079810238 9.2530945769 20.9967846891 
161 3 13.6646381158 5.7894269857 22.4415237298 
162 4 11.203927422 9.31463651 18.2190364296 
163 4 10.4854780764 7.8328597409 21.421634349 
164 2 14.1896197512 9.9232703961 17.2527900599 
165 1 11.9826520267 5.1130651022 17.0060471463 
166 1 11.4102400741 10.091898994 20.7089646352 
167 3 11.7121700311 14.0896572135 8.6504339978 
168 1 11.7857331612 12.3941183539 6.616499393 
169 1 12.0875892966 12.3245366961 9.7862356001 
170 1 13.9802435066 15.1236357133 8.0850071608 
171 1 16.0273507612 12.8731913577 9.4385549498 
172 4 14.2949630393 12.6207522286 7.0310797678 
173 4 10.4956654441 14.4052009843 5.3609915352 
174 4 11.6426486284 11.1484545211 4.2444838657 
175 4 11.8676381214 10.3486972576 8.1489754712 
176 4 12.0125681918 14.1120697451 14.2755562697 
177 3 11.1845308215 10.3435156448 14.7021610437 
178 4 16.0129371122 13.87081632 13.733076617 
179 1 14.1212794926 13.006905755 12.3713133999 
180 1 11.5010405257 14.781484772 11.137766875 
181 1 14.2701036474 14.07090471 15.9828902658 
182 1 12.9842437562 10.291535021 15.8102915905 
183 1 16.3709160471 10.3333374768 11.6097805605 
184 3 14.6119525834 11.4613869235 10.4998388852 
185 1 15.7137939171 10.770505215 21.9982640425 
186 1 14.5989230877 10.9840205621 18.4778224139 
187 1 11.92396393 13.1766858225 20.5097405045 
188 2 10.2856617167 12.6596143247 20.2750593331 
189 4 14.7357327925 13.2726279074 21.0585684425 
190 4 12.3447649659 12.5207388766 17.7271190024 
191 4 15.9766538423 12.7411013548 17.4235215923 
192 1 10.6145734339 14.6811013047 18.0375314835 
193 4 13.6024804082 17.2149099706 6.9702295858 
194 1 11.065050715 16.5103134377 7.3189184931 
195 4 16.2677689488 16.0827686947 5.032841198 
196 4 16.2122367214 19.2216951523 9.7090852619 
197 1 16.0397896848 18.3539600636 7.0639974944 
198 2 11.0267373537 18.2531242333 7.9470999977 
199 1 10.519934264 19.7075124775 6.8480997789 
200 3 13.9137487856 19.8480534441 5.9164198228 
201 1 12.1007110692 18.9597563998 4.3548045548 
202 4 12.2950830928 17.1209418335 10.370352536 
203 4 11.6896544719 17.8736739045 13.8786017224 
204 4 15.5790143037 16.5793810466 15.3304359055 
205 1 16.0723080579 19.308918968 14.7738219822 
206 1 15.1024411204 18.291698462 11.5914265473 
207 2 15.4617672978 19.7336261611 12.8110628588 
208 2 15.0111792844 16.5856318811 12.1681309265 
209 1 14.9148606753 15.5265883574 10.7712840973 
210 1 13.4523459217 15.8083282732 13.0765145427 
211 1 13.6372687926 20.0562638066 13.587178083 
212 1 13.7712548249 18.0412744046 16.2248719653 
213 1 10.7624748199 18.7156243008 11.8823273868 
214 1 14.4205518753 18.8861857226 20.2606263197 
215 1 12.1692358815 17.4592888131 20.5364779886 
216 1 14.921024771 15.7809191864 20.367706956 
217 4 15.3860264333 18.9621004627 18.0434876689 
218 4 12.0200610746 19.699883992 18.0630739963 
219 4 13.0838289669 16.0882998608 17.4292163777 
220 1 13.5669722642 16.3517396361 22.7405653116 
221 1 15.7625899322 21.583770365 6.2186299458 
222 2 14.8901673817 25.2548196718 9.1256031546 
223 2 14.4343749522 22.1348718993 7.5872642482 
224 1 12.8733453997 21.5674852962 7.2745365101 
225 1 15.5946460075 21.5169851332 9.3560085691 
226 1 14.3209666646 23.876675159 7.8007533495 
227 4 11.8367622767 23.6885127032 8.4031309414 
228 4 11.1506836612 21.6270738435 4.523437979 
229 4 14.5515112259 23.4875195871 4.8111889486 
230 1 16.1143309499 24.3873313266 10.2496977719 
231 2 11.7426583128 20.4925268188 8.0564585482 
232 1 10.4767117726 20.958419609 9.203070907 
233 1 11.9590660558 25.4315291183 4.6894587103 
234 1 11.8963362316 25.1865128553 13.2783900161 
235 2 15.7879291639 22.7034305338 10.9586145287 
236 1 16.162739402 21.1649850151 12.1040879304 
237 2 12.20692176 25.0104408294 15.1583787017 
238 4 13.0231476895 22.3181817335 13.7754981001 
239 1 11.2108297327 23.5011727256 15.430010628 
240 1 13.9637813109 23.2901864991 11.5665001917 
241 1 15.7881506284 22.1209103314 15.0713511784 
242 2 12.6148409433 24.42374655 11.4827214968 
243 1 10.8864395828 24.5227934901 10.6988202874 
244 4 15.4205933532 25.2183222006 12.4444120383 
245 1 14.0540096458 25.431241251 15.3866742449 
246 1 10.6856450882 23.4609329785 18.8810879036 
247 1 13.5589072647 23.6824880502 17.5683931978 
248 1 14.9312490495 24.1940078199 21.0753353843 
249 2 13.9371686582 25.2835241618 17.098769455 
250 1 13.8419020055 21.3427842452 22.5820822355 
251 1 13.91249382 20.7120462569 16.7776209031 
252 1 11.8742820568 20.8863293927 20.4036681252 
253 1 21.847327512 6.5103106437 10.1219852082 
254 4 19.4318509457 8.4667231465 5.5799252247 
255 1 17.823981648 6.7448012416 7.0627838516 
256 2 17.4236660798 6.8593662897 8.8979424399 
257 1 20.3966241993 5.7804578607 5.1380378873 
258 1 21.6107849535 8.8792782239 7.3622175334 
259 4 16.8156537062 10.1284581511 8.1754515553 
260 4 20.290782616 5.9931630667 7.9462411121 
261 1 18.0158437405 8.2876285131 10.0589317978 
262 1 18.2891678641 5.575379084 9.5812046554 
263 1 17.8858625249 8.9229106937 13.5941425254 
264 1 17.8252735244 6.1352482362 14.7475512838 
265 1 20.2086377359 7.3812575098 16.0012629503 
266 2 19.6700729435 8.3560792634 14.2718966699 
267 2 16.8380216223 8.6047555545 12.1539406417 
268 2 19.2934725339 5.7973926873 15.5123142801 
269 1 20.7420165675 7.7852588137 12.8693923981 
270 3 19.7461460048 9.1429236187 11.2113509705 
271 4 18.744978749 5.0877362684 12.2529365499 
272 4 22.5661275098 8.0349015167 15.0220959528 
273 2 16.6512716691 7.5294680859 14.4286246318 
274 2 17.3129522771 9.9980953525 15.1027751908 
275 1 18.4884859286 7.6710165883 19.2109746835 
276 1 18.1007938378 7.8260537336 22.2023800872 
277 1 21.2517540621 5.8898392398 20.244960992 
278 3 19.2848354177 5.2875816161 19.1144434037 
279 2 17.2102665632 7.2039106427 20.8382642702 
280 1 21.97889589 7.9883903731 18.4356249879 
281 2 21.3556762863 6.5356758721 17.57954004 
282 1 21.3001440589 9.861214414 22.7499010253 
283 1 18.5725317124 11.5823940323 9.2200992488 
284 2 20.6867427154 12.2684231193 9.3876939815 
285 1 16.6493892208 13.6566841142 5.2331202644 
286 1 20.8117594347 12.9811416246 7.55785675 
287 2 17.3544030524 11.9180885196 10.6013741076 
288 1 21.7466903448 10.6841655634 9.9390238908 
289 1 17.4416047056 10.238752481 5.6827655799 
290 2 20.7149240751 14.9374883292 10.4212695186 
291 2 19.7086815908 12.6493950328 12.1190250724 
292 1 20.3443770289 13.3868906947 10.7246428715 
293 1 16.9195759304 11.4656226864 14.344808594 
294 1 20.509644924 12.8539659292 13.8486340814 
295 1 22.2194617206 14.2652974383 15.2430162822 
296 2 17.8310869679 11.1692220963 12.9347423942 
297 1 17.5611955443 14.5906903859 15.7581049509 
298 1 19.7391329618 10.89420594 12.5737116733 
299 2 20.7960723649 11.00071687 13.9844500445 
300 1 17.7652750959 12.7840141562 11.9316759695 
301 1 19.9386171246 10.0493357459 15.2826183798 
302 2 22.6245756867 13.166240349 13.8328193823 
303 3 22.4965876517 12.1975666202 11.4035546445 
304 2 20.7886902143 11.1245409667 21.7683254136 
305 1 20.7936916213 13.678582597 19.8471288877 
306 2 19.0565055016 12.9330060865 20.1329697703 
307 1 17.9701297733 13.7208991016 18.9451682426 
308 2 21.5599219363 12.0317961341 19.4943696092 
309 1 21.0360476234 11.8070950832 17.6416785505 
310 1 20.0395495779 10.9763303907 20.2143585225 
311 3 22.2056201883 13.6123525379 17.1859463497 
312 1 17.6422884679 12.8360564658 21.1180556103 
313 2 20.7779676407 14.2338787702 21.4532450756 
314 1 22.572070141 11.9571767972 21.1945711199 
315 1 17.4788107443 10.6788605789 17.0414855156 
316 2 18.0356279039 13.5834424284 22.5235473105 
317 2 18.2912902324 15.1031765675 17.6162480663 
318 1 20.5665059385 12.9108197364 22.5354410098 
319 2 16.8315253299 11.4988508066 23.2082285545 
320 2 21.6341310045 19.5358612721 5.5351212674 
321 1 20.8444992724 17.9011446772 6.3271856249 
322 1 20.196678652 16.1685326116 9.1529007815 
323 4 18.4762869248 17.3839498077 7.5577820643 
324 4 21.6847171911 18.7987357254 8.7847562468 
325 1 22.6256460985 20.037552427 6.9470210015 
326 1 17.2033642524 15.5074451768 8.4641118234 
327 4 22.0602287335 15.389234494 7.7169373118 
328 1 18.1887521614 18.1132823732 10.2886090266 
329 4 22.3647424431 16.9429575457 16.1387219991 
330 4 22.5835678404 19.3229422217 13.6038516677 
331 1 20.3759910886 17.932234354 14.9883193406 
332 4 19.8839892107 15.4198512459 14.609830835 
333 4 18.322461363 18.3345701395 13.4949972458 
334 1 20.318687145 16.2051534545 11.8922232433 
335 1 16.7219003944 16.1824530555 13.2792302303 
336 2 19.8791908128 17.6632839747 10.6636433181 
337 4 17.737130647 15.4109067952 10.7932230245 
338 1 21.1815867213 18.9186941744 11.0906588635 
339 4 21.160584503 16.6464747078 18.9736421694 
340 1 18.4120991259 15.3560886215 22.4910030125 
341 3 19.00689745 17.7138869474 17.1232290249 
342 1 17.3390666346 16.4447824852 17.7850937846 
343 1 19.5260656419 18.0565519377 19.7713602351 
344 4 19.4401189543 17.5736338482 22.2678794546 
345 2 18.9091946877 19.8020357875 20.2110910227 
346 4 21.9151325647 19.5742093193 20.218092808 
347 1 16.8881464245 18.0881145395 21.8545874083 
348 1 21.4901975244 15.9147363935 21.6057719663 
349 4 17.5332356491 16.1903077226 20.3196280303 
350 1 22.512293177 18.7636364672 22.8730764321 
351 1 20.0419672322 15.742180462 17.1231916821 
352 1 16.8648741949 20.4033496173 19.7132920958 
353 1 17.8801598136 19.6304462679 16.8144036151 
354 2 20.8110581304 20.8772204463 7.3919797887 
355 4 19.7648597564 23.5252096518 6.2175096602 
356 1 21.9208537314 24.1689222341 8.5549669893 
357 1 17.4543389153 24.2019447348 7.1839427442 
358 3 17.2748788357 22.0768666225 8.1192132158 
359 2 20.4768312649 23.3054434702 9.67099555 
360 1 20.669265474 21.0680148324 5.4813363536 
361 1 21.3003655234 21.2026956417 9.0913970995 
362 2 17.7040032464 24.5013473704 9.2042285355 
363 1 18.7638032329 22.9822712139 9.3757629394 
364 1 22.4050858958 23.3587194972 5.8098377136 
365 4 17.9583552432 20.6307648464 4.9944714146 
366 2 22.2057678313 25.2435928441 9.9875322593 
367 1 19.0420918527 20.4035757988 7.5615910355 
368 2 22.6097375641 21.7782453412 5.180963499 
369 4 20.4320400665 22.9476243187 14.0547666403 
370 4 18.8244660549 21.3420645768 11.6365927303 
371 1 19.2294692887 23.0124972886 16.213501066 
372 1 21.5705337777 21.4513924948 12.608776614 
373 2 21.9418005835 25.0720238864 15.9418504683 
374 2 16.7444713197 22.1870375806 13.5587601705 
375 1 18.4863820157 21.0256366419 13.9510842037 
376 1 20.9369607078 24.2360158952 10.9696119995 
377 1 17.6342603792 23.6737080952 12.9147266239 
378 4 16.9442323132 24.4094765528 15.6268261446 
379 2 17.2517173384 20.606851292 15.51466688 
380 1 22.5277587824 20.7084684766 15.784842435 
381 1 20.6502748918 25.3481298264 14.5914021362 
382 2 22.0259017335 20.5770158944 10.9954159122 
383 2 20.6395154073 22.2626027675 19.6839406119 
384 1 19.6748159752 20.8728613117 19.1841811852 
385 2 20.3012652698 22.0287927703 22.2068052155 
386 4 17.2125550298 22.9451774459 20.6582903812 
387 4 21.7740227572 24.8886112424 22.4737506135 
388 1 21.7888424244 22.5300521241 21.3077759845 
389 1 19.7685877424 23.7632965358 19.3205759626 
390 2 17.8975447781 20.991318738 18.0961037514 
391 2 19.4482024091 24.0325347825 17.5976886675 
392 1 22.2387106781 22.0187790979 18.2278493434 
393 4 22.5796183899 24.1902449821 19.3951683152 
394 1 17.9135825002 25.3326672358 17.5399379424 
395 1 20.5903502848 25.5177659602 17.2411577606 
396 4 20.2953041832 20.9441084879 16.6117812846 
397 1 16.3648073176 22.1406498088 17.7459024584 
398 1 17.5297660384 25.6652157438 20.6203313692 
399 1 19.3521606306 20.626323464 21.7116202885 
400 1 19.1628822909 23.1897824699 22.5564463656 
